"INN","employees","revenue","expenses","revenue_date","org_name","okved_main_code","okved_main_name","short_name","place_info"
"4706030325",7,7576000,7005000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ГЕОДЕЗИЯСТРОЙ И КО""","71.12.46","Землеустройство","ООО ""ГЕОДЕЗИЯСТРОЙ И КО""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД ШЛИССЕЛЬБУРГ"
"4706032259",1,0,0,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ИНЖЕНЕРНЫЕ КОММУНИКАЦИИ""","46.46","Торговля оптовая фармацевтической продукцией","ООО ""ИНЖЕНЕРНЫЕ КОММУНИКАЦИИ""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД ШЛИССЕЛЬБУРГ"
"4704101926",0,3926000,3659000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АВТОЮНИОН-ТРАК""","45.31","Торговля оптовая автомобильными деталями, узлами и принадлежностями","ООО ""АВТОЮНИОН-ТРАК""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, ВЫБОРГСКИЙ РАЙОН, ГОРОД ВЫБОРГ"
"4704104081",1,6000,0,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ВЫБОРГ НЕРУДТРАНС""","49.41","Деятельность автомобильного грузового транспорта","ООО ""ВЫБОРГ НЕРУДТРАНС""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, ВЫБОРГСКИЙ РАЙОН, ГОРОД ВЫБОРГ"
"4704104204",1,105000,103000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ТОРГОВЫЙ ДОМ КОСМЕТИКИ""","47.75","Торговля розничная косметическими и товарами личной гигиены в специализированных магазинах","ООО ""ТДК""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, ВЫБОРГСКИЙ РАЙОН, ГОРОД ВЫБОРГ"
"4706021257",0,692000,9000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АЛЬФА""","30.11","Строительство кораблей, судов и плавучих конструкций","ООО ""АЛЬФА""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД ШЛИССЕЛЬБУРГ"
"4706030090",,,,,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЭДЕЛЬВЕЙС""",,,,
"4706036461",3,44744000,37091000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""МАСТЕР ГРУПП""","46.43","Торговля оптовая бытовыми электротоварами","ООО ""МАСТЕР ГРУПП""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД ОТРАДНОЕ"
"4706033502",0,0,2000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЛУНЛАЙФ ЭНД ЛУНРИЧ""","68.3","Операции с недвижимым имуществом за вознаграждение или на договорной основе","ООО ""Л ЭНД Л""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД ОТРАДНОЕ"
"4706033566",2,2282000,1873000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ПРИОРИТЕТ""","85.42.1","Деятельность школ подготовки водителей автотранспортных средств","ООО ""ПРИОРИТЕТ""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД ОТРАДНОЕ"
"4706034464",1,89000,41000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""КРАСИВАЯ ЖИЗНЬ""","47.71","Торговля розничная одеждой в специализированных магазинах","ООО ""КРАСИВАЯ ЖИЗНЬ""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД ОТРАДНОЕ"
"4706039060",1,40000,0,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СТРОЙ-МАРКЕТ""","47.52","Торговля розничная скобяными изделиями, лакокрасочными материалами и стеклом в специализированных магазинах","ООО ""СТРОЙ-МАРКЕТ""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД ОТРАДНОЕ"
"4706040080",1,,,,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СЕМЕЙНЫЙ ДВОРИК""","47.11","Торговля розничная преимущественно пищевыми продуктами, включая напитки, и табачными изделиями в неспециализированных магазинах","ООО ""СЕМЕЙНЫЙ ДВОРИК""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД ОТРАДНОЕ"
"4706039631",1,246000,1034000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""РЕМТЕПЛОСЕРВИС""","46.74","Торговля оптовая скобяными изделиями, водопроводным и отопительным оборудованием и принадлежностями","ООО ""РТС""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД ОТРАДНОЕ"
"4706040411",,,,,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""РАЙБЕР СЕВЕРО-ЗАПАД""","46.73.3","Торговля оптовая санитарно-техническим оборудованием","ООО ""РАЙБЕР СЕВЕРО-ЗАПАД""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД ОТРАДНОЕ"
"4706038162",2,131000,209000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ОТРАДНЕНСКАЯ ПИВОВАРЕННАЯ КОМПАНИЯ""","11.05","Производство пива","ООО ""ОПК""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД ОТРАДНОЕ"
"4706038170",5,7530000,8279000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ТРАНСПОРТ И ЛОГИСТИКА""","49.41","Деятельность автомобильного грузового транспорта","ООО ""ТИЛ""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД ОТРАДНОЕ"
"4706037426",23,37956000,37148000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ВЕЛЕСА""","16.23","Производство прочих деревянных строительных конструкций и столярных изделий","ООО ""ВЕЛЕСА""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД ШЛИССЕЛЬБУРГ"
"4706026015",1,61000,50000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ГИДРОКОМПЛЕКТ""","22.23","Производство пластмассовых изделий, используемых в строительстве","ООО ""ГИДРОКОМПЛЕКТ""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД ШЛИССЕЛЬБУРГ"
"4706034009",1,3620000,2849000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ГИД-ГУРУ""","79.1","Деятельность туристических агентств и туроператоров","ООО ""ГИД-ГУРУ""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД ШЛИССЕЛЬБУРГ"
"4706026294",,,,,"ГАРАЖНЫЙ КООПЕРАТИВ ""ПЕСЧАНЫЕ КАРЬЕРЫ""","52.21.24","Деятельность стоянок для транспортных средств","ГК ""ПЕСЧАНЫЕ КАРЬЕРЫ""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД ОТРАДНОЕ"
"4706033904",5,17258000,15938000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ТОРГОВЫЙ ДОМ РОСГАЛАНТ""","47.91.2","Торговля розничная, осуществляемая непосредственно при помощи информационно-коммуникационной сети Интернет","ООО ""ТД РОСГАЛАНТ""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД ОТРАДНОЕ"
"4706036430",1,4138000,705000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ТЕПЛОУЧЕТ""","35.30.5","Обеспечение работоспособности тепловых сетей","ООО ""ТЕПЛОУЧЕТ""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД ШЛИССЕЛЬБУРГ"
"4706036912",4,16029000,18200000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""КОЛЕСА""","77.11","Аренда и лизинг легковых автомобилей и легких автотранспортных средств","ООО ""КОЛЕСА""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД ОТРАДНОЕ"
"4706035034",1,0,0,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ДРАЙВ""","49.4","Деятельность автомобильного грузового транспорта и услуги по перевозкам","ООО ""ДРАЙВ""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД ШЛИССЕЛЬБУРГ"
"4706037458",8,13292000,11915000,"31.12.2018","АКЦИОНЕРНОЕ ОБЩЕСТВО ""ПРОГРЕСС""","68.20","Аренда и управление собственным или арендованным недвижимым имуществом","АО ""ПРОГРЕСС""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД ШЛИССЕЛЬБУРГ"
"4706036158",,0,0,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""КАМЕНЬ ВЕКА""",,,,
"4706039455",0,699000,492000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""МОНИТОР-СПБ""","43.29","Производство прочих строительно-монтажных работ","ООО ""МОНИТОР-СПБ""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД ШЛИССЕЛЬБУРГ"
"4706039494",1,0,0,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СТРОЙМАРКЕТ""","47.52.7","Торговля розничная строительными материалами, не включенными в другие группировки, в специализированных магазинах","ООО ""СТРОЙМАРКЕТ""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД ОТРАДНОЕ"
"4706037715",1,0,0,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ФРАКЦИЯ +""","08.12","Разработка гравийных и песчаных карьеров, добыча глины и каолина","ООО ""ФРАКЦИЯ +""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД ОТРАДНОЕ"
"4706040002",1,711000,711000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СКОРПИОН +""","41.20","Строительство жилых и нежилых зданий","ООО ""СКОРПИОН +""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД ШЛИССЕЛЬБУРГ"
"4706039543",1,2914000,2819000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СК ГРАНИТ""","41.20","Строительство жилых и нежилых зданий","ООО ""СК ГРАНИТ""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД ОТРАДНОЕ"
"4706033260",1,0,0,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СВЯЗЬСТРОЙ""","61.10.4","Деятельность в области документальной электросвязи","ООО ""СВЯЗЬСТРОЙ""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД ОТРАДНОЕ"
"4706033453",7,22573000,20202000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АМСЕТ""","45.3","Торговля автомобильными деталями, узлами и принадлежностями","ООО ""АМСЕТ""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД ОТРАДНОЕ"
"4706036398",1,0,3000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ДАЛЬМОРЕРЕСУРС""","46.38.1","Торговля оптовая рыбой, ракообразными и моллюсками, консервами и пресервами из рыбы и морепродуктов","ООО ""ДМР""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД ШЛИССЕЛЬБУРГ"
"4706036172",1,,,,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""НЕВА-ЭНЕРГО-СЕРВИС""",,,,
"4706034182",7,21966000,20973000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ПИТЕРТОРГ""","46.4","Торговля оптовая непродовольственными потребительскими товарами","ООО ""ПИТЕРТОРГ""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД ОТРАДНОЕ"
"4706040926",,,,,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""КИРОВСКТРАЛГРУПП""","49.41","Деятельность автомобильного грузового транспорта","ООО ""КИРОВСКТРАЛГРУПП""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД КИРОВСК"
"4706038620",,11459000,8964000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""МУП СПЕЦТРАНС Г. КИРОВСКА""",,,,
"4706017701",0,5737000,5530000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ""КИРОВСКОЕ ПРИРОДООХРАННОЕ ПРЕДПРИЯТИЕ ""МЕТА-5""",,,,
"4706021360",1,633000,1847000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ТОРГОВЫЙ ДОМ ""ЛЕНИНГРАДСКИЙ МАЧТОПРОПИТОЧНЫЙ ЗАВОД""","68.32","Управление недвижимым имуществом за вознаграждение или на договорной основе","ООО ""ТОРГОВЫЙ ДОМ ""ЛМПЗ""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД ОТРАДНОЕ"
"4706036359",4,901000,775000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЦЕНТР ТРАНСФЕРА ТЕХНОЛОГИЙ ЛЕНИНГРАДСКОЙ ОБЛАСТИ""","70.22","Консультирование по вопросам коммерческой деятельности и управления","ООО ""ЦТТ ЛО""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД КИРОВСК"
"7806326674",1,1029000,943000,"31.12.2018","ОТКРЫТОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""ЛЕНИНГРАДСКАЯ ОБЛАСТНАЯ ФАРМАЦИЯ""",,,,
"4706021592",7,2839000,3109000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""КИРОВСКИЙ АВТОМОБИЛЬНЫЙ ДИАГНОСТИЧЕСКИЙ ЦЕНТР""","45.20.1","Техническое обслуживание и ремонт легковых автомобилей и легких грузовых автотранспортных средств","ООО ""КАДЦ""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД КИРОВСК"
"4706024995",6,78029000,73542000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""КИРОВСКАЯ СТРОИТЕЛЬНАЯ КОМПАНИЯ""","41.20","Строительство жилых и нежилых зданий","ООО ""КСК""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД КИРОВСК"
